"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"3EKTG13IZUQD4MMAL45TCRSMZ20LMD","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3OVHNO1VE7OXR1VVDE21QZCB379ZDF","A3K1SXZ0FSJW1M","Approved","Wed Jan 24 22:20:25 PST 2018","Wed Jan 24 22:26:41 PST 2018","Sat Jan 27 22:26:41 PST 2018","Thu Jan 25 14:07:48 PST 2018","","","376","100% (9/9)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.app.goodfulrecipes-screens/screenshot_2.png","The screen shows the some recipe video with the following recipe text below it.","In the center of the screen, the video pause/play button is available.","Video has, some drop down menu on the top-right corner.","Below the video, on the right side, a like button is available which is of heart size.","Below video, text explaining the recipe with its required ingredients is given."
"39AYGO6AFF713J43A1ER0NZPEXL6NQ","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:48 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:48 PST 2018","","","3M68NM076IUP41UPTA0AYQ0KD436R1","A3K1SXZ0FSJW1M","Approved","Wed Jan 24 22:04:46 PST 2018","Wed Jan 24 22:09:51 PST 2018","Sat Jan 27 22:09:51 PST 2018","Thu Jan 25 14:07:47 PST 2018","","","305","100% (9/9)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.girlyworld.eddyapp-screens/screenshot_2.png","The screen shows the privacy policy for use of the application on mobile devices.","In the center, privacy policy text is available.","On Top left corner of the screen, a drop down menu option is available","On bottom left side of screen, back button is available.","On the right side of back button,a home button and minimize button is available."
"34OWYT6U3W4W71VABS4BFPUAIZZ9IO","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","33M4IA01QHO2NGELUX90Y3D4A88RXM","A129XS4X1QO0QW","Approved","Thu Jan 25 02:57:12 PST 2018","Thu Jan 25 03:03:03 PST 2018","Sun Jan 28 03:03:03 PST 2018","Thu Jan 25 14:07:46 PST 2018","","","351","100% (5/5)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.PSVStudio.HippoInTheCar-screens/screenshot_1.png","Screen where the user can play a game","A pop Up message at upper center side of the side showing that the swipe down from the top to exit full screen information.","Below the Popup Informative message a OK Button available , By this user can exit the popup message","in the center of the screen a play button the user will press to play the game.","in the screen below bottom right side pink Button named ""Rate"" is available. User can rate this game by clicking on this button"
"3QGHA0EA0JNXWPUCYTMM7MY8LA0BW7","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3CFJTT4SXUDVF25BMXBTQCZPLJX7IQ","A3U3SFZNAZ02SM","Approved","Wed Jan 24 19:46:15 PST 2018","Wed Jan 24 19:53:54 PST 2018","Sat Jan 27 19:53:54 PST 2018","Thu Jan 25 14:07:49 PST 2018","","","459","100% (1/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pawsinc.garfielddaily-screens/screenshot_2.png","Window where users set the date","On the far left there are month, day and year +/- selectors","On the right side of the screen is a calendar date selector widget","At the bottom of the screen is a done button","The date selection is a dialog window that covers the rest of the inactive screen.  The standard back, home and switch task android buttons appear at the very bottom."
"33IXYHIZB559RC8PU0Z5KNO4K0IE2S","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3L4PIM1GQU3RNL4VZTV2HHKDCEVRYL","A10015851YJSMBIDS3ZH3","Approved","Wed Jan 24 21:34:20 PST 2018","Wed Jan 24 22:10:30 PST 2018","Sat Jan 27 22:10:30 PST 2018","Thu Jan 25 14:07:46 PST 2018","","","2170","100% (1/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.merlin.legocal-screens/screenshot_6.png","Map that viewers can use to navigate Legoland’s various attractions.","Sea Life, the LEGOland hotel, and The LEGOland entrance are located at the bottom of the map.","Miniland USA, Pirate Shores, and CHIMA water park are located in the middle of the map","LEGO Ninjago World, Imagination Zone, Land of Adventure, and Castle Hill are located on the right side of the map ","Explorer Island, LEGO Friends Heartlake City, Fun Town, and the Water Park are located on the left hand side of the map"
"368IUKXGA5V164GGQGRJ4C4KECM6PM","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3NQL1CS15SVJGSLC8D0CIE9GXKZVY9","AIBMOXD026WFP","Approved","Wed Jan 24 18:08:24 PST 2018","Wed Jan 24 18:10:39 PST 2018","Sat Jan 27 18:10:39 PST 2018","Thu Jan 25 14:07:47 PST 2018","","","135","100% (1/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ml.mundohispanico-screens/screenshot_1.png","rep:suspend kushner's security clearance","this is what we learned from russian hacking hearings","dem:us not prepared enough for russain hacks","johnson: putin orchestrated cyber attacks","opinion:kushner's impossible task in the middle east"
"3THR0FZ95PG14P7MYKK64VHRU2FLOS","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3NS0A6KXC5V03L5MF439WKF8GZVZGV","A129XS4X1QO0QW","Approved","Thu Jan 25 02:51:44 PST 2018","Thu Jan 25 02:56:48 PST 2018","Sun Jan 28 02:56:48 PST 2018","Thu Jan 25 14:07:49 PST 2018","","","304","100% (5/5)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.animoto.android.videoslideshow-screens/screenshot_1.png","Screen to sign in to Facebook in order to use the Animoto application","In the center of the screen is a text field where the user inputs their email address or Phone Number","In Password text insert field below the Email text field.","below the both text field in center of the screen there is a log in button to access the account","Below the login Button a link that user can create a new account"
"3CMIQF80GNDM6GHVQT684HUUJ886QD","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","31N2WW6R9SDT4S2YJD2IAYAH0PQ3FX","A3K1SXZ0FSJW1M","Approved","Wed Jan 24 21:59:55 PST 2018","Wed Jan 24 22:04:46 PST 2018","Sat Jan 27 22:04:46 PST 2018","Thu Jan 25 14:07:48 PST 2018","","","291","100% (9/9)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.endless.healthyrecipes-screens/screenshot_6.png","The screen shows the popup where you can try Kitchen book recipe.","On the top of the page, search option for recipes is given.","In the right corner of search menu, voice command option is available.","In the center, the popup has option of download the recipe, watch it later or discard it completely.","At the bottom, there is option for back, home button and minimize buttons."
"3NFWQRSHVE1RCKGSOQ4049356K2GFV","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3TVSS0C0E2N0EVMNOHI9WZ0FPRDTWM","A2R34YTNVD7X82","Approved","Thu Jan 25 09:17:28 PST 2018","Thu Jan 25 09:30:28 PST 2018","Sun Jan 28 09:30:28 PST 2018","Thu Jan 25 14:07:49 PST 2018","","","780","100% (1/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/air.WatchESPN-screens/screenshot_5.png","Live Broadcast Menu","Most of the screen, center, is a menu where you can select what live event you want to watch","The bottom left of the screen there is a return button, returning you to the previous screen","Bottom center there is a button between two other buttons that will take you to your home page","The bottom right button will show you all of your open screens"
"3QI9WAYOGQYYJWW8IXVDZH9V1WT6S2","3HMUMBDHXDIE6D8JZHBYVWE3U7AQPS","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.10","Wed Jan 24 17:53:49 PST 2018","1","BatchId:3089188;OriginalHitTemplateId:862366346;","3600","259200","Wed Jan 31 17:53:49 PST 2018","","","3NVC2EB65RMZ4JJTO3U6ZJHX60G3YU","A3K1SXZ0FSJW1M","Approved","Wed Jan 24 22:09:52 PST 2018","Wed Jan 24 22:15:43 PST 2018","Sat Jan 27 22:15:43 PST 2018","Thu Jan 25 14:07:49 PST 2018","","","351","100% (9/9)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apps.zc.memessongsplus-screens/screenshot_4.png","On the screen, you can select various options to listen different options.","In the center left side, there are 8 options available to select from which is not in English language.","There is volume control button available for each option.","In the background, there is collage of some kind of monster faces with eyes popping.","On bottom of the screen, the back option, the home option and minimize option is available."
