"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"3J5XXLQDHMYFE5QUTQ2K31HIQC2V3D","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:32 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3AMYWKA6YC9M7O291IJ64VVF3YV6O3","A1H46WPLJNKW5L","Rejected","Wed Jan 31 11:22:44 PST 2018","Wed Jan 31 11:24:33 PST 2018","Sat Feb 03 11:24:33 PST 2018","","Wed Jan 31 13:05:04 PST 2018","Lack of spatial references, users should indicate what part of the screen the component they are talking about is in.","109","18% (2/11)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/media.mp3.audio.musicplayer-screens/screenshot_2.png","you are removing ""Boss Smartphone"" from your some file","removing a song","deleting song file","deleting Boss Smartphone","you are going to delete"
"3J5XXLQDHMYFE5QUTQ2K31HIQC2V3D","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:32 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3YGXWBAF7147JC1SSPH0CXHKIWOC4F","A1QPO1EQY5KINL","Rejected","Thu Feb 01 06:32:03 PST 2018","Thu Feb 01 06:33:05 PST 2018","Sun Feb 04 06:33:05 PST 2018","","Fri Feb 02 16:04:36 PST 2018","Please read the instructions before tagging. None of the given tags have spatial references or actually describe the screen.","62","0% (0/25)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/media.mp3.audio.musicplayer-screens/screenshot_2.png","which boss phone?","playlist format","dark","too many icons","easy for thumb"
"3EFNPKWBMSBZL4PEQTEVI8RSWHQ03T","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3FIJLY1B6VR0BH7LHBZPN1DI62VPF7","A1H46WPLJNKW5L","Rejected","Wed Jan 31 11:34:08 PST 2018","Wed Jan 31 11:35:19 PST 2018","Sat Feb 03 11:35:19 PST 2018","","Wed Jan 31 13:05:03 PST 2018","Lack of spatial references, users should indicate what part of the screen the component they are talking about is in.","71","18% (2/11)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/kr.jungrammer.strangerchat-screens/screenshot_3.png","Which language would you like to choose","choose a language","pick a language","what language do you want","what is you preference in language"
"3EFNPKWBMSBZL4PEQTEVI8RSWHQ03T","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3KWTYT0871QIIZZYJ7T9K8DLC1VL57","A1QPO1EQY5KINL","Rejected","Thu Feb 01 06:04:40 PST 2018","Thu Feb 01 06:05:30 PST 2018","Sun Feb 04 06:05:30 PST 2018","","Fri Feb 02 16:04:36 PST 2018","Please read the instructions before tagging. None of the given tags have spatial references or actually describe the screen.","50","0% (0/25)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/kr.jungrammer.strangerchat-screens/screenshot_3.png","clean","easy to follow","crisp","dark","floating"
"38XPGNCKHTN0W19YT473D69O4CYV4Y","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","1","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Tue Feb 06 17:39:33 PST 2018","","","3ND9UOO81LPCVIEIF8GIA8QYWUVLWC","A3KEM99O28TTD0","Approved","Wed Jan 31 05:45:35 PST 2018","Wed Jan 31 05:47:35 PST 2018","Sat Feb 03 05:47:35 PST 2018","Wed Jan 31 13:05:11 PST 2018","","","120","100% (8/8)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hawk.security-screens/screenshot_1.png","This screen is informing the user that their device is at risk because it has never been scanned.","At the top of the screen is the name of the app, ""Hi Security Lite.""","At the center of the screen, there is a shield that says ""Scan.""","Inside the shield, there is an additional note that explains that the scan is about virus and privacy.","At the bottom of the screen, there is a note that informs the user that the device is at risk because it has never been scanned."
"3QQUBC64ZE1EMYOZBONH00C9B41XNY","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","1","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Tue Feb 06 17:39:33 PST 2018","","","35DR22AR5E7A4ETJJ784G5AO5EEX3F","A1QPO1EQY5KINL","Rejected","Thu Feb 01 06:13:37 PST 2018","Thu Feb 01 06:14:24 PST 2018","Sun Feb 04 06:14:24 PST 2018","","Fri Feb 02 16:04:36 PST 2018","Please read the instructions before tagging. None of the given tags have spatial references or actually describe the screen.","47","0% (0/25)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.concentriclivers.mms.com.android.mms-screens/screenshot_3.png","good flow","grey","blankspace","smile","maybe a frown"
"3IQ9O0AYW6MFRG4O9Y9S6PVMC9JTIV","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","1","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Tue Feb 06 17:39:33 PST 2018","","","3X1FV8S5JYEJU10CE7E6BE2CT8BVGI","A1QPO1EQY5KINL","Rejected","Thu Feb 01 06:07:01 PST 2018","Thu Feb 01 06:07:48 PST 2018","Sun Feb 04 06:07:48 PST 2018","","Fri Feb 02 16:04:36 PST 2018","Please read the instructions before tagging. None of the given tags have spatial references or actually describe the screen.","47","0% (0/25)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.exatools.skitracker-screens/screenshot_6.png","dark","uniiviting","blank","grey","void"
"3GL25Y6843H84G3ZZN8HNLN96ERXMY","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3OHYZ19UGDSNUQECRV0IK0X1ZK2OAY","A1QPO1EQY5KINL","Rejected","Thu Feb 01 06:23:33 PST 2018","Thu Feb 01 06:24:55 PST 2018","Sun Feb 04 06:24:55 PST 2018","","Fri Feb 02 16:04:36 PST 2018","Please read the instructions before tagging. None of the given tags have spatial references or actually describe the screen.","82","0% (0/25)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.na.seedbasket-screens/screenshot_1.png","croped poorly","centered","wasted space","nice logo","over pixalted plant"
"3GL25Y6843H84G3ZZN8HNLN96ERXMY","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","2","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Wed Feb 07 13:05:04 PST 2018","","","3P4RDNWND6TOZX6DN60QT24YDT1JI8","AKY09EQD9HPT4","Rejected","Tue Jan 30 21:29:46 PST 2018","Tue Jan 30 21:32:46 PST 2018","Fri Feb 02 21:32:46 PST 2018","","Wed Jan 31 13:05:03 PST 2018","Lack of spatial references, users should indicate what part of the screen the component they are talking about is in.","180","0% (0/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.na.seedbasket-screens/screenshot_1.png","Home page. For gardening site","First page of garden website","Home page","First","Garden"
"3P888QFVX3HCVMNZQPS2LHGL4BJQO9","3R70E4E2COGACCY0UZA3BRPMQSCPCP","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Tue Jan 30 17:39:33 PST 2018","1","BatchId:3096101;OriginalHitTemplateId:862366346;","3600","259200","Tue Feb 06 17:39:33 PST 2018","","","3RXCAC0YISCLJP4Z6E3WJ0I4I6GG8W","A1VDL517EHXFVQ","Approved","Wed Jan 31 02:54:06 PST 2018","Wed Jan 31 02:56:03 PST 2018","Sat Feb 03 02:56:03 PST 2018","Wed Jan 31 13:05:11 PST 2018","","","117","100% (1/1)","0% (0/0)","0% (0/0)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.kidsworldfunapp.superheroprincessvideo-screens/screenshot_1.png","A search engine for Google Play","At the top of the screen there is a search bar.","There is a back button on the left of the search bar","Click the microphone button to the right of the search bar to dictate a search by voice.","The rest of the screen is blank."
